Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;1;-;1;2;1;1;3;1;2;2
230015;3;1;1;2;2;1;1;1;1;1;2;1
230020;9;9;9;6;5;11;5;7;6;6;12;6
230030;7;11;11;11;5;10;13;8;14;6;15;10
230040;3;1;1;5;1;2;-;3;2;-;6;3
230050;-;3;-;2;2;1;-;1;1;2;-;1
230060;3;1;-;1;-;1;-;-;3;1;1;-
230070;1;2;2;3;3;-;2;-;-;2;2;1
230075;5;3;4;3;4;3;5;7;6;5;6;2
230080;2;-;2;-;1;4;1;1;1;1;-;2
230090;-;2;2;-;1;3;1;2;-;3;-;3
230100;9;9;9;6;12;14;8;11;8;9;6;3
230110;7;11;4;6;11;11;6;9;6;9;5;4
230120;3;4;4;4;3;8;3;5;8;2;2;3
230125;2;-;1;-;3;3;1;-;3;2;2;4
230130;4;4;3;5;3;2;2;5;4;7;8;7
230140;2;2;-;1;1;1;1;1;1;1;2;1
230150;-;-;2;1;2;2;-;1;2;2;2;-
230160;4;2;2;5;4;2;4;1;4;2;1;6
230170;2;6;1;5;1;5;1;3;7;4;2;2
230180;-;1;2;3;1;-;1;-;-;1;3;-
230185;2;1;1;2;2;2;1;3;-;-;-;-
230190;8;6;11;4;8;5;9;10;13;8;8;5
230195;2;2;2;-;1;1;2;2;1;5;5;1
230200;-;7;2;3;7;1;5;3;5;6;4;5
230205;2;5;4;2;4;5;2;7;-;3;2;2
230210;3;3;4;5;6;2;6;6;1;-;8;4
230220;4;8;10;7;9;4;7;3;7;4;7;7
230230;4;4;4;3;3;3;2;3;11;5;3;3
230240;8;7;6;9;6;8;8;12;8;7;8;9
230250;7;4;5;10;6;5;10;7;8;10;6;5
230260;9;11;13;12;8;9;10;10;11;12;9;13
230270;3;4;5;3;7;6;3;5;6;1;7;4
230280;15;9;13;20;15;5;10;14;11;12;19;12
230290;2;1;-;3;1;4;6;2;2;1;3;1
230300;1;2;1;1;2;4;1;3;2;3;3;3
230310;3;2;3;2;1;3;4;4;1;3;-;2
230320;4;7;7;5;4;4;4;4;5;7;6;1
230330;3;5;3;4;4;6;2;4;2;2;2;3
230340;2;3;1;2;2;2;-;5;2;2;1;-
230350;4;7;13;8;16;5;8;11;9;9;7;6
230360;-;1;1;3;3;2;-;3;1;2;3;3
230365;2;3;4;1;2;1;-;2;-;1;-;-
230370;26;28;35;25;31;32;40;40;32;37;29;28
230380;2;7;3;2;4;8;6;5;5;6;9;4
230390;2;-;2;1;-;1;1;4;-;3;-;2
230393;1;1;-;1;2;2;1;3;-;1;1;2
230395;1;5;3;4;5;2;1;5;-;1;-;-
230400;3;-;2;3;3;2;4;-;2;4;2;1
230410;7;9;8;12;16;8;14;13;11;13;15;14
230420;13;13;13;12;16;15;21;15;17;14;27;28
230423;2;2;4;5;5;1;1;4;2;2;2;2
230425;4;3;2;4;2;4;2;2;4;1;6;6
230426;8;1;2;-;2;1;3;2;4;2;2;2
230427;1;-;1;1;2;-;-;-;2;-;-;1
230428;5;7;4;3;7;3;3;4;1;3;7;3
230430;3;4;6;-;3;2;1;5;3;6;2;4
230435;1;1;3;1;4;-;1;3;-;3;3;3
230440;280;268;276;300;338;314;280;274;259;273;222;281
230445;2;1;1;2;1;-;-;-;-;3;2;4
230450;4;2;4;1;3;1;-;3;-;1;2;3
