Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;1;-;1;-;-;1;1
230015;4;-;4;2;2;1;-;-;2;-;2;4
230020;8;8;6;6;9;11;8;5;6;11;7;7
230030;6;9;10;9;5;11;6;8;15;9;11;12
230040;3;2;2;3;5;5;4;7;2;3;-;1
230050;2;1;7;1;1;4;2;2;2;1;1;1
230060;3;1;-;2;1;1;2;2;2;1;-;-
230070;4;5;-;1;2;3;2;5;2;1;2;2
230075;2;2;-;4;5;9;6;2;5;3;5;4
230080;3;5;2;1;2;2;2;1;1;1;1;3
230090;-;-;-;2;1;2;2;-;1;4;1;2
230100;11;7;8;5;10;5;8;8;3;6;6;5
230110;7;4;4;10;6;8;8;3;10;10;9;8
230120;2;2;5;-;2;3;3;2;2;5;4;5
230125;4;1;1;-;-;1;1;1;-;2;-;1
230130;2;5;2;3;2;6;6;1;6;3;6;1
230140;1;3;2;2;-;2;1;2;1;2;2;-
230150;-;2;1;2;1;1;4;1;-;-;-;4
230160;3;6;2;5;1;2;7;2;2;5;4;2
230170;9;3;3;4;-;-;7;4;-;1;5;2
230180;-;1;2;3;1;1;2;2;2;1;1;2
230185;3;-;2;1;1;-;1;1;2;4;2;1
230190;5;6;9;7;6;9;8;6;7;9;6;11
230195;2;1;4;5;4;1;2;2;1;5;-;1
230200;-;2;6;5;5;8;3;4;7;9;4;4
230205;-;5;4;1;-;3;3;1;1;1;2;1
230210;1;4;5;3;12;7;4;3;3;8;3;5
230220;5;6;3;6;8;5;8;3;5;14;8;8
230230;7;3;4;6;5;1;4;3;5;2;5;3
230240;7;8;7;17;9;12;9;8;12;6;5;9
230250;2;6;3;4;2;4;7;4;5;8;4;5
230260;5;10;8;11;8;10;3;8;7;11;6;12
230270;2;3;4;-;8;3;4;3;1;3;2;1
230280;7;11;9;10;15;15;13;10;11;13;15;8
230290;3;1;-;2;3;7;5;2;3;2;2;1
230300;4;2;2;3;1;2;2;4;5;4;1;4
230310;2;2;3;1;3;3;4;-;2;-;-;1
230320;2;6;3;8;1;3;3;2;4;5;4;5
230330;6;1;7;4;5;5;4;1;3;5;1;3
230340;4;-;-;3;4;1;3;3;4;5;-;2
230350;7;6;9;9;8;7;7;8;10;9;5;5
230360;1;1;3;1;-;1;-;4;2;2;4;1
230365;1;4;3;-;3;4;1;3;2;4;1;2
230370;29;37;29;32;35;30;34;26;29;20;24;31
230380;3;8;10;12;8;4;3;3;3;4;6;9
230390;2;3;3;-;-;4;2;-;4;1;1;-
230393;1;2;1;2;2;1;-;1;3;2;2;-
230395;1;3;2;2;3;2;2;3;2;3;5;1
230400;-;5;5;4;-;2;1;2;3;5;1;2
230410;11;11;19;22;11;14;21;17;6;21;8;10
230420;14;17;17;21;13;12;16;8;17;11;20;14
230423;7;2;7;2;2;7;4;3;2;3;2;1
230425;4;5;2;2;3;5;1;2;1;3;4;10
230426;3;3;5;5;1;2;2;3;1;3;3;2
230427;-;-;-;1;1;-;-;3;-;-;-;1
230428;3;4;7;6;4;3;3;5;6;5;2;5
230430;1;3;1;7;6;2;4;1;5;2;1;2
230435;1;6;2;5;2;5;2;2;4;2;-;2
230440;268;271;282;285;308;302;262;309;261;261;223;252
230445;-;2;1;2;-;4;3;-;2;2;3;-
230450;4;1;4;1;-;4;2;2;1;1;4;3
230460;-;-;1;-;-;1;2;-;-;1;-;-
230465;1;3;3;1;4;5;4;-;2;2;6;2
230470;6;5;5;9;3;5;1;4;4;5;-;4
230480;-;-;2;1;-;5;-;-;1;-;1;-
230490;2;1;2;-;2;2;1;3;-;2;-;-
230495;3;6;2;3;4;5;3;4;2;4;2;1
230500;4;8;12;5;10;12;9;8;3;5;9;6
230510;-;-;1;1;2;-;-;-;-;2;1;-
230520;-;-;6;2;2;3;2;2;3;5;2;4
230523;4;3;4;10;2;7;6;5;7;4;8;3
230526;2;6;2;1;1;2;2;4;3;-;1;1
230530;2;2;5;7;4;2;5;3;3;5;5;1
230533;-;2;-;3;1;1;-;1;1;4;-;1
230535;2;1;1;1;1;1;4;1;3;2;2;1
230540;12;11;11;23;15;7;11;12;16;17;10;18
230550;13;21;28;13;15;14;18;13;13;15;13;14
230560;2;4;6;8;6;12;5;4;4;5;4;6
230565;1;3;3;1;4;4;-;3;-;2;2;2
230570;2;1;2;5;1;-;2;3;-;-;1;-
230580;11;6;10;6;7;7;8;11;9;2;6;7
230590;9;5;8;11;9;5;10;12;8;12;5;8
230600;4;3;2;1;3;1;3;2;1;1;2;2
230610;2;4;1;4;2;3;2;4;1;5;3;3
230620;2;1;-;1;1;2;1;1;-;3;2;1
230625;5;8;6;5;1;5;2;4;8;5;5;-
230630;9;4;11;11;6;5;7;6;13;5;4;7
230640;17;23;22;29;20;16;13;13;19;19;22;30
230650;2;2;1;2;1;4;2;3;-;-;-;1
230655;3;5;7;6;3;2;3;6;10;1;3;5
230660;2;2;3;4;3;4;-;-;2;2;1;6
230670;3;3;-;5;4;7;7;2;8;6;2;1
230680;2;1;-;-;3;2;3;2;-;1;-;2
230690;7;9;11;6;11;7;11;7;6;7;5;11
230700;5;3;7;6;4;4;1;5;5;6;6;2
230710;4;5;1;3;8;4;3;7;4;2;6;7
230720;1;-;-;-;-;-;-;1;-;1;-;3
230725;1;1;1;-;1;2;1;2;-;1;1;1
230730;22;31;45;41;32;29;40;37;51;29;48;45
230740;2;3;4;7;3;5;7;1;5;7;5;12
230750;8;1;6;8;5;5;3;3;5;3;1;4
230760;10;7;8;12;9;11;11;10;12;14;12;13
230763;2;2;2;2;2;-;1;2;1;1;1;3
230765;25;21;23;12;25;13;19;18;24;22;15;9
230770;9;11;10;21;15;17;15;11;13;4;7;13
230780;-;1;1;1;3;2;1;2;3;3;3;1
230790;1;-;2;2;1;-;-;1;-;2;-;1
230800;8;8;3;7;5;6;5;6;4;3;3;2
230810;3;6;3;7;7;4;3;4;10;1;5;3
230820;2;2;2;4;1;4;2;-;3;1;3;1
230830;2;1;6;5;6;-;2;5;6;2;2;1
230835;4;9;5;2;7;2;5;2;2;3;1;-
230837;2;2;2;-;-;1;1;1;1;1;3;3
230840;6;5;5;7;7;3;8;6;1;1;10;4
230850;6;6;5;9;10;6;10;7;12;6;8;7
230860;4;3;3;5;4;2;3;2;2;1;-;3
230870;10;12;14;13;15;10;8;5;5;7;9;11
230880;2;-;-;1;-;2;-;2;-;-;-;1
230890;1;2;1;1;1;-;3;3;-;3;-;3
230900;-;4;7;2;3;7;5;4;4;3;2;1
230910;2;-;-;1;1;2;2;-;1;1;-;-
230920;-;2;4;3;4;3;6;3;1;1;3;2
230930;5;8;6;7;10;6;9;9;4;7;3;7
230940;5;4;8;3;4;5;9;3;5;5;6;9
230945;2;6;6;4;4;4;4;2;3;5;4;5
230950;7;12;4;1;2;3;8;4;6;3;3;5
230960;5;4;8;6;5;8;10;10;12;6;3;6
230970;5;10;6;6;8;8;6;7;1;1;-;5
230980;3;3;1;2;3;-;2;2;2;1;-;1
230990;3;2;2;2;2;1;-;3;2;4;2;-
231000;1;1;1;-;3;-;2;4;1;-;-;2
231010;2;3;2;2;3;6;1;3;4;-;3;3
231020;8;5;5;6;10;4;7;7;-;4;6;8
231025;5;3;2;2;3;2;4;2;4;4;1;3
231030;7;6;7;8;10;4;11;4;6;8;6;3
231040;5;2;2;2;3;3;1;2;2;1;1;1
231050;5;3;10;9;6;3;8;2;7;18;8;9
231060;3;1;1;1;1;-;-;1;-;-;-;-
231070;4;9;7;9;4;6;5;7;4;4;3;7
