Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;1;1;2;1;-;-;-;4;1;4
230015;-;2;1;6;4;3;1;2;1;1;2;-
230020;8;11;10;11;6;11;8;11;10;10;9;4
230030;8;7;15;11;6;11;9;11;7;11;11;12
230040;4;1;4;2;1;4;3;2;3;4;1;1
230050;2;1;3;2;3;-;1;1;1;1;-;2
230060;3;1;2;-;2;-;2;1;2;2;-;3
230070;2;3;5;1;5;4;3;2;-;-;3;-
230075;4;6;6;5;2;12;5;7;7;6;9;1
230080;1;-;4;1;-;8;3;3;5;1;4;2
230090;3;1;5;2;1;1;2;2;4;1;1;2
230100;6;9;10;15;5;12;16;6;5;13;8;12
230110;6;10;17;6;15;8;5;11;11;12;6;7
230120;2;6;2;4;7;9;4;5;4;1;7;2
230125;4;2;2;-;2;-;1;4;5;2;4;-
230130;4;4;5;1;4;2;5;4;4;6;3;3
230140;-;-;-;1;3;1;2;1;3;1;2;-
230150;-;2;-;2;1;3;2;1;2;2;-;1
230160;3;1;1;4;1;4;5;2;1;4;3;7
230170;2;5;10;3;1;2;3;2;2;8;2;5
230180;1;-;-;1;1;3;2;-;-;-;-;-
230185;2;4;2;2;6;1;2;3;1;3;1;-
230190;7;12;7;8;4;7;11;6;4;16;9;10
230195;5;1;2;6;2;-;2;1;4;5;3;5
230200;3;2;6;9;3;2;1;1;2;6;4;2
230205;1;2;7;2;2;2;4;8;5;2;6;2
230210;3;10;6;9;4;5;5;3;9;6;6;6
230220;4;10;13;8;7;17;14;7;6;13;10;12
230230;9;1;3;8;4;3;3;6;3;3;3;3
230240;5;9;12;12;6;11;12;6;14;5;6;10
230250;4;8;11;12;10;5;6;4;9;11;9;4
230260;8;6;9;2;7;6;6;9;10;12;5;7
230270;5;6;6;6;4;6;5;4;2;3;6;5
230280;9;13;18;18;18;16;13;18;13;8;10;12
230290;-;4;4;1;5;2;2;2;4;1;2;1
230300;6;3;2;3;3;3;1;2;3;3;3;1
230310;1;5;5;2;1;-;3;1;5;7;8;2
230320;5;1;7;6;7;3;6;6;1;8;7;2
230330;4;6;3;5;2;-;1;2;1;3;1;3
230340;2;-;2;2;5;5;2;6;3;5;5;2
230350;12;11;14;11;10;10;12;12;7;10;14;10
230360;6;4;6;1;6;-;2;4;4;1;-;1
230365;2;2;3;1;-;1;-;-;-;1;1;2
230370;25;36;58;47;38;43;39;44;44;42;41;48
230380;7;3;10;9;10;5;7;6;5;8;4;5
230390;1;2;3;1;2;2;2;-;-;1;-;-
230393;1;1;4;3;3;2;5;-;-;1;1;3
230395;3;3;5;2;2;2;2;4;5;2;3;2
230400;5;2;3;3;2;7;1;1;6;1;3;4
230410;10;5;17;14;11;13;12;14;14;10;15;12
230420;24;24;21;18;18;29;20;20;18;17;19;21
230423;7;3;4;1;3;3;2;4;3;4;5;2
230425;1;1;3;6;6;3;2;6;5;6;3;-
230426;3;5;4;2;2;2;-;3;2;2;2;-
230427;2;2;-;-;1;1;-;-;2;4;-;1
230428;8;7;9;7;9;8;6;8;9;8;5;3
230430;5;2;4;-;1;2;3;2;1;3;3;4
230435;4;-;2;3;3;1;4;-;2;3;3;3
230440;295;332;378;335;372;322;341;281;334;292;304;355
230445;-;5;1;2;4;3;2;3;1;3;5;-
230450;2;1;2;2;2;5;-;3;2;2;3;1
230460;1;-;4;-;1;1;-;1;4;2;1;3
230465;1;5;1;4;2;2;2;3;2;4;4;2
230470;5;2;6;7;7;2;9;9;4;6;10;11
230480;-;-;-;1;2;1;1;-;-;1;-;-
230490;1;-;2;-;2;2;1;2;2;-;1;-
230495;5;3;5;4;5;11;1;1;1;3;1;2
230500;10;9;10;5;10;9;13;4;9;9;2;8
230510;-;-;1;-;-;-;-;2;-;1;1;-
230520;3;2;2;5;1;4;4;5;4;5;5;6
230523;7;4;12;8;8;8;10;6;6;2;12;6
230526;3;-;5;1;1;1;-;-;1;-;-;-
230530;5;4;8;7;5;5;3;5;3;4;5;2
