Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;1;-;-;-;-;-;-;-;-;-;-;-
230030;-;-;-;-;-;-;-;-;-;-;1;-
230075;-;-;-;-;-;1;-;1;-;-;-;-
230090;-;1;-;-;-;-;-;-;-;-;-;1
230100;1;-;-;-;1;-;1;-;-;-;-;-
230125;-;1;-;-;-;-;-;-;-;-;-;-
230160;-;-;-;-;-;-;-;1;-;-;-;-
230195;-;1;-;-;-;-;-;1;-;-;-;-
230210;-;1;-;-;-;-;-;-;-;-;-;-
230220;1;-;-;-;1;-;1;1;-;-;-;-
230230;-;-;-;-;-;-;-;-;1;-;-;-
230240;-;-;1;-;1;-;-;-;1;-;-;-
230260;-;-;-;1;-;-;-;-;-;-;-;-
230280;-;-;1;-;-;-;-;-;-;-;-;-
230330;1;-;-;-;-;-;-;-;-;-;-;-
230340;-;-;-;-;-;-;1;-;-;-;-;-
230360;-;-;-;-;-;1;-;-;-;-;-;-
230365;1;-;-;-;-;-;-;-;-;-;-;-
230370;-;-;-;-;-;-;2;-;-;-;-;1
230410;-;-;-;-;-;1;-;1;-;-;-;-
230420;2;-;-;-;-;-;1;-;-;-;-;-
230423;-;-;-;-;-;-;1;-;-;-;-;-
230425;1;1;-;-;-;-;-;-;-;-;-;-
230430;-;1;-;-;-;-;-;-;-;-;-;-
230440;5;2;9;5;3;4;9;4;6;5;5;5
230465;-;-;-;-;-;-;-;-;-;-;-;1
230470;-;-;-;-;-;-;1;-;-;-;-;-
230495;-;-;-;-;-;-;1;-;-;-;-;-
230526;-;-;-;-;-;-;-;1;-;-;1;-
230530;-;-;-;-;-;-;1;-;-;-;-;-
230533;-;-;1;-;-;-;-;-;-;-;-;-
230540;1;-;-;-;-;-;-;1;1;-;-;-
230550;-;1;-;-;-;-;3;-;-;-;1;-
230560;-;-;1;-;-;-;-;-;-;-;-;-
230580;-;-;-;-;-;-;1;-;-;-;-;-
230590;-;-;-;-;-;-;-;-;-;1;1;-
230610;-;-;-;1;-;-;-;-;-;-;-;-
230625;-;-;-;-;-;-;-;-;1;-;-;-
230640;-;-;-;1;-;-;-;-;-;-;-;-
230700;-;1;-;-;-;-;-;-;-;-;-;-
230710;-;-;-;-;1;-;-;-;-;-;-;-
230730;1;-;-;-;-;-;-;-;-;1;-;-
230760;-;-;-;-;-;-;-;-;1;-;-;-
230765;-;-;-;-;1;1;-;-;-;1;-;-
230770;-;-;1;1;-;-;-;-;-;-;-;-
230810;-;-;-;-;-;-;-;-;-;-;-;1
230830;-;1;-;-;-;-;-;-;-;-;-;-
230835;-;-;-;-;-;-;1;-;-;-;-;-
230840;-;-;1;-;-;-;-;-;-;-;-;-
230860;1;-;-;-;-;-;-;-;-;-;-;-
230870;-;-;-;-;-;-;-;-;1;-;-;-
230945;-;-;-;-;-;-;1;-;-;-;-;-
230960;1;-;-;-;-;-;1;-;-;1;1;-
230970;-;-;-;-;-;-;-;-;1;-;-;-
231025;-;-;-;-;-;-;-;-;1;-;-;-
231090;-;-;-;1;-;-;-;-;-;-;-;-
231110;-;-;-;-;-;-;-;-;-;-;-;1
231130;1;1;-;-;-;1;1;-;-;-;-;-
231140;-;-;-;1;-;-;-;1;-;-;2;-
231150;-;-;-;-;-;-;1;-;-;-;1;-
231160;-;-;-;-;-;-;-;-;-;-;1;-
231180;-;-;-;-;-;-;-;-;-;-;-;1
231190;-;-;1;-;-;-;-;1;-;-;-;-
231200;-;-;-;-;1;-;1;-;-;-;-;-
231230;-;1;-;-;-;-;-;-;-;-;-;-
231250;-;-;-;-;-;-;-;-;-;-;-;1
231270;-;-;-;-;-;-;-;-;-;-;1;-
231290;-;1;1;-;2;-;-;-;1;-;-;-
231300;-;-;-;-;-;-;1;-;-;-;-;-
231330;-;-;1;-;-;-;-;-;-;-;1;-
231335;-;-;1;-;-;-;-;-;-;-;-;-
231340;-;-;-;-;-;-;-;-;-;-;1;-
231395;-;-;-;-;-;1;1;-;-;-;-;-
231400;-;2;-;-;-;-;-;-;-;-;-;-
231410;-;1;1;-;-;-;-;-;-;-;-;-
230000;-;-;-;-;-;1;-;-;-;-;-;-
