Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;-;2;-;-;-;1;1;-;-;1;-
230015;-;-;-;-;-;2;-;-;-;-;-;-
230020;2;1;2;-;2;-;-;1;1;1;1;2
230030;2;2;5;2;3;3;1;3;2;1;2;3
230040;-;-;-;-;1;1;-;1;-;-;-;1
230050;-;3;2;-;1;2;1;-;1;-;-;-
230060;-;1;-;-;-;-;1;-;1;-;2;1
230070;-;-;-;-;1;1;-;-;-;1;-;-
230075;3;-;1;1;-;-;-;1;-;2;-;1
230080;-;-;-;-;1;-;-;-;-;1;-;-
230090;-;-;-;-;-;-;1;-;-;-;-;-
230100;1;3;6;2;-;4;2;1;3;3;5;3
230110;2;-;2;1;-;-;-;-;-;1;-;-
230120;3;2;5;1;1;-;1;1;-;1;-;2
230125;-;1;-;-;-;-;-;-;-;-;-;-
230130;1;-;1;-;1;-;-;1;-;-;-;1
230140;-;1;-;-;-;-;-;-;-;1;-;1
230150;-;-;-;-;-;-;-;1;1;-;-;-
230160;1;-;-;-;1;-;-;-;-;1;2;1
230170;-;-;2;3;-;-;4;-;-;-;-;-
230180;-;-;-;-;-;1;-;-;1;-;-;1
230185;2;2;1;-;3;-;1;-;2;2;1;1
230190;1;-;-;-;1;2;1;-;1;2;3;1
230195;1;-;2;-;-;-;-;-;-;-;1;-
230200;1;-;2;2;2;2;1;4;2;1;1;1
230205;-;-;-;2;-;-;-;-;1;1;1;-
230210;3;-;1;2;1;-;-;1;1;-;-;-
230220;-;-;-;1;2;-;-;-;-;-;-;-
230230;-;-;-;3;-;1;1;1;-;-;-;-
230240;-;-;-;-;-;-;-;-;-;-;1;-
230250;-;-;-;-;-;-;-;-;1;-;1;1
230260;-;-;-;-;2;1;-;-;-;2;-;-
230270;1;3;3;1;1;-;2;3;1;1;1;2
230280;1;-;1;4;1;2;4;2;2;2;4;2
230290;-;1;3;-;-;-;1;-;1;2;2;2
230300;-;-;2;1;-;-;-;-;-;-;-;1
230310;3;-;4;1;4;4;-;1;3;2;2;-
230320;2;2;1;1;2;2;3;1;3;2;3;1
230330;-;-;-;1;1;-;-;-;2;-;-;3
230350;-;-;-;2;2;-;-;-;-;-;-;-
230360;-;-;-;-;-;-;-;-;-;-;1;-
230365;-;-;-;-;1;-;1;-;-;-;-;-
230370;10;8;22;21;9;8;21;14;14;3;7;11
230380;-;2;-;3;1;3;2;1;1;2;-;2
230390;-;-;-;1;-;-;-;-;-;1;1;-
230393;2;1;-;-;-;1;2;-;-;1;-;-
230395;1;-;1;1;-;1;1;1;2;1;3;-
230400;-;-;3;1;2;6;2;3;2;1;3;4
230410;-;-;1;-;2;-;2;-;-;3;-;2
230420;2;1;2;1;-;4;2;4;4;1;2;-
230423;1;-;-;-;-;-;-;-;-;-;-;-
230425;-;-;2;1;1;-;-;-;1;-;-;-
230426;-;-;-;-;-;-;-;-;-;-;1;-
230427;1;1;-;-;-;-;-;-;1;-;-;-
230428;1;-;-;2;4;-;-;2;1;1;-;1
230430;-;-;-;-;-;1;-;-;-;1;-;-
230435;-;1;-;3;-;2;1;1;1;1;1;1
230440;60;83;100;124;92;87;97;74;157;138;139;152
230445;-;-;-;-;-;1;-;-;-;1;-;1
230450;-;1;1;-;-;-;-;-;-;-;2;1
230460;-;-;-;-;-;-;-;-;1;-;-;-
230465;3;-;-;3;2;-;-;-;-;-;-;-
230470;-;-;-;-;-;-;-;1;-;1;-;-
230480;-;-;-;-;-;-;1;1;-;-;-;-
230490;1;-;1;1;1;-;-;-;1;-;-;2
230495;-;3;1;-;2;1;3;-;-;3;1;1
230500;-;1;1;-;2;-;-;-;-;1;1;-
230510;-;-;-;2;-;-;-;1;-;1;-;-
230520;-;1;-;-;-;1;-;-;-;-;-;1
230523;1;-;2;2;1;1;-;1;2;3;2;3
230526;-;-;1;-;1;1;-;-;-;-;1;1
