Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;-;-;-;-;-;-;-;-;-
230015;1;-;-;-;-;1;3;1;4;1;-;1
230020;1;1;1;-;-;-;5;1;-;-;1;3
230030;-;1;2;4;6;-;2;2;2;2;1;5
230040;-;-;-;-;-;2;-;1;-;-;-;-
230050;-;-;2;2;-;-;-;-;-;-;-;1
230060;-;-;-;-;-;-;1;1;-;1;-;-
230070;-;1;2;-;1;-;-;2;4;-;-;-
230075;1;2;1;-;3;3;1;2;1;-;2;1
230080;-;-;-;1;-;-;-;1;1;1;-;-
230090;-;-;-;1;-;-;-;-;1;-;-;-
230100;2;2;-;4;2;3;5;2;1;5;4;4
230110;1;1;-;3;3;-;2;1;1;2;2;1
230120;2;3;1;-;-;1;-;-;1;-;-;1
230125;-;1;-;2;-;-;-;1;-;-;-;2
230130;-;-;-;-;-;-;1;1;-;1;-;-
230150;-;1;-;-;-;-;-;-;-;-;-;-
230160;1;-;1;1;1;-;-;-;1;3;2;-
230170;-;-;-;-;1;-;-;1;-;-;1;-
230180;-;-;-;1;-;-;-;-;-;-;-;-
230185;-;-;1;2;5;1;1;2;1;-;-;-
230190;-;1;1;-;1;1;1;2;2;1;1;2
230195;-;-;1;-;1;-;-;-;1;1;1;1
230200;2;-;1;1;-;2;-;-;3;3;1;-
230205;1;1;-;-;-;-;3;-;-;-;-;-
230210;1;3;1;-;1;1;1;3;1;-;3;-
230220;-;-;1;-;-;1;2;1;1;1;1;1
230230;-;-;2;2;-;1;-;-;-;-;-;-
230240;-;-;-;-;-;-;2;1;1;1;-;1
230250;1;1;1;-;1;1;1;1;1;-;1;1
230260;1;-;4;2;-;2;4;2;2;2;1;1
230270;4;3;1;1;-;1;2;2;4;2;-;2
230280;3;2;2;1;3;3;-;1;1;2;1;6
230290;-;4;2;1;1;3;2;-;1;2;-;2
230300;-;1;-;1;1;-;1;1;-;-;1;2
230310;1;-;1;2;7;5;3;1;2;1;-;3
230320;-;-;-;1;1;1;-;1;1;1;-;1
230330;-;1;-;-;-;-;2;-;-;-;-;-
230340;-;-;-;-;-;-;-;-;-;1;-;-
230350;2;-;-;-;2;-;-;-;-;3;1;-
230360;-;-;-;-;-;-;-;-;1;1;-;-
230365;2;-;-;-;1;1;1;2;1;1;-;-
230370;-;8;3;6;2;1;2;8;14;13;21;14
230380;2;2;2;4;-;1;-;-;1;-;1;-
230390;-;-;-;1;1;1;1;2;4;1;1;-
230393;1;1;-;1;1;-;-;-;-;-;-;1
230395;-;1;2;-;-;-;2;1;3;-;-;1
230400;2;2;1;2;1;2;2;-;-;1;1;1
230410;2;3;1;1;4;5;4;2;-;3;1;3
230420;1;2;3;3;2;-;1;3;1;1;2;2
230423;-;-;1;1;1;1;-;-;3;-;1;-
230425;-;1;-;-;2;-;-;-;-;-;1;-
230426;-;-;-;-;1;-;-;-;-;-;1;-
230427;-;-;-;-;-;-;-;-;-;1;-;-
230428;2;1;-;1;4;-;1;1;1;1;4;1
230430;-;-;-;-;-;-;-;-;1;-;-;1
230435;-;-;1;3;2;1;-;1;-;1;2;1
230440;65;90;89;85;109;79;90;89;72;98;101;159
230445;1;-;-;-;1;-;-;2;1;-;-;1
230450;-;2;-;-;-;1;-;1;-;-;1;-
230460;-;-;-;-;1;-;-;1;-;-;-;-
230465;-;1;-;1;-;1;-;-;1;-;-;1
230470;1;5;3;-;4;2;-;1;1;2;1;3
230480;1;-;1;-;-;-;-;-;-;-;-;-
230490;-;-;-;1;1;-;-;-;-;-;1;3
230495;2;1;3;2;1;-;1;1;2;-;1;2
230500;1;-;-;-;1;-;-;-;-;1;1;-
230510;1;-;-;-;1;1;-;-;-;-;-;-
230520;-;1;-;-;1;1;-;-;-;-;1;-
230523;1;1;4;5;3;2;3;3;2;3;1;7
230526;-;-;-;-;3;-;1;1;-;-;1;-
230535;-;-;-;-;-;-;-;1;1;1;1;3
230540;1;1;-;1;2;-;-;2;2;1;-;-
