Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;-;-;-;-;-;-;1
230015;1;1;1;-;1;-;-;-;-;3;-;-
230020;2;3;1;-;-;-;-;2;-;-;1;-
230030;1;-;-;-;-;-;-;1;-;-;2;3
230040;-;2;1;2;1;-;-;1;-;-;-;1
230050;-;-;1;-;-;-;-;-;-;-;-;-
230060;-;-;-;-;-;-;-;-;-;1;-;-
230070;1;1;1;1;1;-;-;1;1;-;1;1
230075;-;-;-;-;-;-;1;3;2;1;-;-
230080;-;1;1;-;1;1;-;1;1;-;2;1
230090;1;2;-;1;-;-;1;-;1;-;-;1
230100;2;2;1;2;1;-;-;-;-;3;1;-
230110;4;2;-;-;1;1;1;-;1;-;-;-
230120;-;-;-;-;-;-;-;-;-;-;1;2
230125;-;-;-;1;2;-;-;-;-;-;1;-
230130;3;-;-;-;-;-;-;-;-;3;-;-
230140;-;-;1;2;-;-;-;-;-;-;-;1
230150;-;-;-;-;-;1;-;-;-;-;-;-
230160;-;-;-;1;2;2;1;2;1;1;4;2
230170;1;1;3;2;-;1;-;3;2;3;-;-
230180;-;-;-;-;-;1;-;-;1;1;-;-
230185;-;-;-;1;1;-;1;-;-;1;2;-
230190;2;-;-;-;-;-;-;-;-;-;-;1
230195;1;-;-;-;-;2;1;-;-;1;-;-
230200;3;-;3;3;-;-;-;2;3;-;1;1
230210;-;-;-;1;-;-;-;-;-;2;-;-
230220;1;-;-;1;2;-;-;-;-;-;-;1
230230;-;2;-;-;1;-;-;-;-;2;2;1
230240;-;-;1;-;-;-;-;-;1;2;-;1
230250;-;-;-;1;-;-;1;1;1;-;-;1
230260;-;-;-;1;1;-;2;-;2;1;-;-
230270;1;-;-;1;1;-;2;-;1;-;1;1
230280;1;-;1;-;2;2;1;2;1;2;1;1
230290;-;-;-;-;-;-;1;-;-;-;1;-
230300;1;-;-;-;-;1;-;-;1;-;1;-
230310;-;1;-;1;-;-;1;-;-;-;-;1
230320;-;-;-;-;-;-;-;1;1;-;1;-
230330;1;-;1;-;1;1;1;1;1;2;3;2
230340;-;-;-;1;-;1;-;-;-;-;-;-
230350;-;-;-;-;-;-;-;1;-;-;1;3
