Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;1;-;-;-;-;-;-;-;-
230020;1;-;-;-;2;2;1;-;-;3;-;-
230030;-;-;2;1;1;-;2;-;-;-;-;1
230040;-;-;-;1;-;-;-;-;1;-;1;-
230050;-;-;-;-;-;-;-;-;-;1;-;-
230060;-;-;2;-;-;-;-;-;-;-;-;-
230070;-;-;-;-;-;1;-;-;-;-;-;-
230075;-;1;-;1;-;-;-;-;2;-;-;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230090;1;-;-;-;-;-;-;-;-;-;-;-
230100;-;-;-;-;1;-;-;-;1;2;1;-
230110;1;-;1;1;2;1;-;-;-;-;-;-
230120;1;-;-;-;-;-;1;-;-;2;-;1
230130;-;-;2;-;-;-;-;-;1;1;1;-
230160;-;-;-;-;-;1;-;-;-;-;-;-
230170;-;1;-;-;-;-;-;-;1;-;1;-
230180;-;1;-;-;-;-;-;1;-;-;-;-
230185;1;-;-;-;2;-;-;-;-;-;-;-
230190;-;-;1;1;-;1;-;1;-;3;5;-
230195;-;-;-;-;-;-;-;-;1;-;-;1
230200;-;-;-;-;1;-;-;1;2;1;-;1
230205;-;-;1;-;-;-;-;-;-;-;-;-
230210;1;1;-;3;1;-;-;1;-;1;-;2
230220;-;-;-;-;-;-;-;-;1;1;-;-
230230;-;-;-;-;1;-;-;-;-;2;-;2
230240;-;-;-;-;2;1;-;1;1;1;-;-
230250;1;-;-;-;-;-;-;1;-;-;1;1
230260;1;-;3;-;-;-;-;-;1;-;-;-
230270;-;-;-;-;-;-;-;1;-;-;2;-
230280;-;2;1;1;1;-;-;1;-;-;2;2
230310;-;1;-;1;-;-;1;-;-;-;-;1
230320;1;-;-;-;-;-;-;-;1;-;-;-
230330;-;-;-;1;-;-;-;-;-;-;1;-
230340;-;-;-;-;-;-;-;-;-;1;-;-
230350;-;-;-;1;-;-;1;-;-;-;1;1
230360;-;1;-;-;-;-;-;-;1;-;-;-
230370;4;3;2;3;2;1;2;2;1;1;4;2
230380;-;-;1;-;-;-;-;1;-;-;1;-
230390;-;-;-;-;-;-;-;1;-;-;-;-
230393;-;2;-;-;-;-;-;-;-;-;-;-
230400;-;-;-;-;-;-;1;-;1;-;-;-
230410;-;1;-;2;-;2;1;-;2;1;2;2
230420;1;1;2;4;2;3;2;3;2;3;3;5
230423;-;-;-;-;-;-;-;-;1;-;-;-
230425;-;1;-;1;2;-;-;-;-;-;-;-
230426;-;-;-;-;-;-;-;-;-;1;-;1
230428;-;-;-;-;2;-;-;1;-;1;1;-
230430;1;-;-;1;-;-;-;1;1;-;-;-
230435;-;-;1;-;-;-;-;2;-;-;-;-
230440;26;21;32;21;29;19;24;22;22;18;27;29
230445;-;-;-;-;-;-;-;-;-;-;-;1
230450;-;-;-;-;-;-;2;-;-;-;-;-
230465;-;-;-;-;-;-;-;-;-;-;1;-
230470;-;-;-;1;-;-;2;1;-;1;3;1
230490;-;-;1;1;-;-;-;-;-;-;-;-
230495;-;-;-;-;1;-;-;-;-;-;1;-
230500;-;-;-;-;-;-;-;1;1;1;-;1
230510;1;-;-;-;-;-;-;1;1;-;-;-
230520;-;-;-;1;-;-;-;-;-;-;-;-
230523;-;-;-;1;-;1;-;1;1;1;-;-
230526;1;-;-;-;-;-;-;-;-;-;-;-
230530;-;1;2;-;1;-;-;-;1;-;-;-
230533;-;-;-;-;-;1;-;-;-;-;-;-
230535;1;-;-;-;-;-;-;-;-;-;-;-
230540;-;-;2;1;1;-;-;-;-;1;1;1
230550;-;-;-;2;1;-;-;3;-;-;-;-
