Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;1;1;-;-;-;-;-;1;-;-;-;-
230020;1;1;-;1;-;2;-;-;3;-;-;2
230030;-;-;-;-;-;-;-;1;-;-;-;-
230040;-;-;-;1;-;-;-;-;-;-;-;-
230050;-;-;-;-;-;-;-;-;-;-;-;1
230060;1;-;-;-;-;-;-;-;-;-;-;-
230070;-;-;-;-;1;-;-;1;-;-;1;1
230075;1;-;-;-;1;-;-;-;1;-;-;1
230090;1;-;-;-;-;-;-;-;-;-;-;-
230100;1;-;-;-;-;-;1;-;-;-;-;1
230110;-;2;2;-;1;-;1;-;-;-;1;2
230120;-;-;1;-;-;-;-;-;1;-;-;-
230125;1;-;-;1;1;-;-;-;-;-;-;-
230140;-;-;-;-;1;-;-;-;-;-;1;-
230160;-;1;-;-;-;-;-;1;-;1;-;-
230170;-;2;-;-;-;-;-;-;-;-;-;-
230180;-;1;-;1;-;-;-;-;-;2;-;-
230185;-;-;1;-;-;-;-;-;-;-;-;-
230190;1;2;-;1;1;4;-;1;-;1;-;1
230195;-;-;-;-;-;-;-;-;-;-;1;-
230200;-;-;-;-;-;-;-;-;-;2;-;-
230205;-;-;-;-;-;-;-;-;-;1;1;-
230210;-;-;-;-;-;-;-;1;1;-;-;-
230220;-;-;-;1;-;-;-;1;-;-;1;-
230230;2;-;-;-;-;-;1;-;-;-;-;-
230240;2;-;-;2;2;-;-;3;-;-;-;2
230250;1;1;-;-;-;2;1;-;5;2;-;1
230260;-;-;1;-;1;1;-;1;2;-;1;1
230270;-;-;-;1;-;-;-;-;-;-;-;-
230280;1;-;-;3;-;1;1;1;-;1;1;1
230290;-;-;-;-;-;-;1;-;-;-;-;-
230300;-;-;-;1;-;-;-;-;-;-;-;-
230310;-;-;-;2;-;-;-;-;1;-;-;-
230320;2;-;-;-;1;-;-;-;-;1;-;-
230330;-;-;-;-;-;-;-;-;1;-;-;-
230350;1;-;1;-;-;1;-;-;1;-;1;-
230365;-;-;-;-;-;-;-;-;2;-;-;1
230370;2;3;6;2;3;3;1;4;1;4;1;2
230380;1;1;-;-;-;-;-;-;-;-;-;1
230390;-;-;2;-;-;-;-;-;-;-;-;-
230393;-;1;-;-;1;1;-;-;-;-;-;-
230395;1;-;-;-;-;-;-;-;-;-;-;1
230400;-;2;-;-;-;-;1;-;-;-;-;-
230410;1;-;-;-;2;-;2;2;1;-;3;4
230420;2;-;1;3;-;-;1;-;1;2;-;3
230423;1;-;-;-;-;-;2;-;-;-;1;1
230425;-;-;-;1;1;-;1;-;-;-;-;1
230426;-;1;-;-;-;-;-;-;-;-;-;-
230428;-;-;-;-;-;-;-;-;-;2;1;-
230430;-;2;2;-;-;-;-;-;-;-;-;-
230435;-;1;-;-;-;-;-;-;-;-;-;-
230440;19;27;26;25;32;25;19;26;28;19;18;24
230445;1;-;-;1;-;-;-;-;-;-;-;-
230450;1;-;-;-;-;-;-;1;-;-;-;-
230460;1;-;-;-;-;-;-;-;-;-;-;-
230470;-;-;-;-;2;2;1;1;1;2;-;1
230480;-;1;-;-;-;-;-;-;-;-;-;-
230490;-;-;-;-;-;-;-;1;-;-;-;-
230495;-;-;-;1;-;-;-;-;-;-;-;-
230500;-;-;-;-;-;-;-;-;1;-;1;-
230520;-;-;-;-;2;-;-;-;-;-;-;-
230523;-;-;-;1;-;-;-;1;-;-;1;2
230526;-;1;-;-;1;1;-;1;1;-;-;-
230530;-;-;1;1;1;-;1;-;-;-;-;-
230535;-;1;1;-;-;-;1;-;-;-;-;-
230540;-;1;2;2;1;1;1;2;-;-;1;1
230550;-;1;-;1;2;-;-;-;1;-;-;-
230560;-;1;-;-;-;1;-;-;-;1;1;-
230565;1;-;-;-;-;-;-;-;-;-;-;-
230570;-;1;-;-;-;-;-;-;-;-;-;-
230580;1;1;2;-;-;-;-;-;-;-;-;-
230590;-;1;-;-;-;1;2;-;1;-;-;1
230610;1;-;-;-;-;-;1;-;-;-;-;-
230620;-;-;-;-;1;-;-;-;-;-;-;-
230625;-;-;1;-;-;-;1;-;-;-;1;-
230630;-;1;-;1;-;1;-;-;1;-;-;1
230640;1;1;2;2;4;3;2;-;2;-;1;1
230650;-;-;-;-;1;-;-;1;-;-;-;-
230655;-;1;-;1;-;-;1;1;-;-;-;-
230660;-;-;-;-;-;-;-;-;1;-;-;1
230670;-;-;-;-;-;1;1;-;-;1;-;-
230680;-;-;-;-;-;-;-;-;-;-;1;-
230690;-;-;-;-;-;-;-;-;-;-;2;-
230700;-;-;-;-;1;-;-;-;-;-;-;-
230710;1;-;-;-;1;-;1;1;1;-;1;1
230720;-;-;-;-;-;-;-;1;1;-;-;-
230725;-;-;-;1;-;-;-;-;-;-;-;-
230730;3;4;6;5;6;2;5;3;3;4;1;1
230740;1;1;1;1;2;-;-;-;1;-;-;-
230750;-;-;-;-;-;-;-;1;-;-;-;-
230760;-;-;1;-;-;1;-;3;1;-;-;-
230765;2;2;3;6;1;5;3;2;1;4;2;3
230770;-;-;-;-;2;3;2;-;1;-;1;1
230780;-;-;-;-;1;-;-;-;-;-;1;2
230790;-;-;-;-;-;1;1;1;-;-;-;-
230800;-;-;-;1;-;-;2;-;-;-;-;1
230810;2;-;2;1;-;1;1;-;1;2;1;1
230820;-;-;-;1;-;-;-;1;-;-;-;1
230830;-;-;1;-;-;-;-;-;1;1;-;1
230835;-;-;1;1;-;-;-;1;-;-;-;-
230837;-;-;-;-;1;-;-;-;-;-;1;-
230840;1;3;-;-;1;-;-;-;-;-;-;-
230850;-;3;-;-;-;-;2;-;-;1;-;1
230860;-;-;-;2;-;1;-;-;-;-;1;-
230870;-;-;-;-;-;-;-;2;-;-;-;-
230880;-;-;-;-;-;-;-;-;1;-;-;-
230890;-;-;-;-;-;-;-;-;-;-;-;1
230900;-;-;-;-;-;-;1;1;-;-;-;-
230920;-;-;1;-;-;-;-;-;-;1;-;-
230930;-;-;1;-;-;-;-;-;-;1;-;2
230940;-;1;-;1;-;-;-;-;-;-;-;-
230945;-;-;-;2;-;-;1;1;-;-;-;-
230950;-;-;-;-;1;-;1;-;-;1;-;1
230960;2;1;-;1;-;1;1;1;1;2;-;-
230970;1;-;-;1;-;1;2;1;-;1;-;1
230980;-;-;-;-;-;1;-;-;-;-;-;-
231010;-;-;1;-;-;-;-;-;-;-;-;-
231020;-;-;-;-;-;1;-;-;-;-;-;-
231025;-;-;-;-;1;-;1;-;-;-;1;2
231030;-;1;-;-;-;1;1;-;-;1;1;-
231040;1;-;-;-;-;-;-;-;-;-;-;-
231050;-;-;1;1;-;-;2;-;4;-;-;-
231060;-;-;-;-;-;-;1;-;-;-;-;-
231070;-;-;1;-;-;1;-;-;-;-;1;-
231080;-;-;-;-;-;-;-;-;1;1;-;1
231085;1;-;-;-;-;-;-;-;-;-;-;-
231100;-;-;-;-;1;-;2;-;-;-;-;-
231120;-;-;-;-;-;-;-;-;-;-;-;1
231123;-;-;-;-;-;1;-;-;-;-;-;-
231126;-;-;1;1;-;-;-;-;-;-;-;-
231130;-;-;-;5;2;1;-;1;-;-;-;2
231135;-;-;-;-;-;1;-;-;-;-;-;-
231140;-;-;-;2;-;-;-;1;-;-;1;1
231150;-;2;-;-;-;2;-;-;-;-;-;1
231160;-;1;-;-;-;1;1;-;-;-;-;-
231170;-;-;-;-;-;-;-;1;-;-;-;-
231180;-;-;1;-;-;1;-;-;-;-;2;3
231195;-;-;-;1;-;-;-;-;-;-;-;-
231220;-;-;2;2;-;1;1;-;-;-;-;1
231200;-;-;-;1;-;-;1;-;1;-;-;-
231210;1;-;1;-;1;-;1;1;-;-;-;-
231230;-;-;-;-;-;2;1;-;1;-;1;-
231240;-;-;1;3;-;-;-;-;-;1;1;-
231260;-;-;-;-;-;1;-;-;-;-;-;-
231290;1;1;2;1;2;1;1;2;-;3;1;1
231300;-;-;-;-;1;-;-;-;1;-;-;-
231310;1;-;-;1;-;-;-;-;-;1;-;-
231320;-;-;1;2;-;-;-;-;-;-;-;-
231325;-;-;1;-;-;-;-;-;-;-;-;-
231330;-;3;-;-;-;1;-;-;-;1;-;-
231340;-;-;1;-;-;-;-;-;1;2;-;-
231350;1;1;-;-;-;-;-;-;-;2;2;-
231355;-;-;-;-;-;-;-;-;1;-;-;-
231360;1;-;-;1;2;1;-;1;1;-;-;-
231370;-;-;-;-;-;-;-;-;-;-;-;1
231380;-;-;-;-;-;-;1;-;-;-;-;1
231390;1;1;-;-;-;-;1;-;-;-;-;-
231400;-;1;-;-;-;-;-;-;-;-;-;-
231410;3;1;-;-;-;-;-;-;-;-;-;-
