Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;1;1;1;-;-;-;-;-;-;-;-
230020;1;-;-;2;-;-;2;-;2;2;-;3
230030;1;2;-;2;1;-;-;-;-;1;-;-
230040;-;-;-;-;-;-;1;-;-;-;-;-
230050;-;-;-;-;1;-;-;-;-;-;-;-
230075;-;-;-;-;2;1;-;-;1;-;-;-
230080;-;-;1;-;-;-;-;1;-;-;-;-
230100;-;1;1;1;-;4;-;1;2;2;-;-
230110;-;1;1;1;1;-;-;-;1;1;-;-
230120;-;-;-;1;1;-;1;1;-;-;-;-
230125;-;1;-;-;-;-;-;-;-;-;-;-
230130;1;-;-;1;-;-;-;-;1;-;-;-
230140;-;-;-;-;-;-;-;-;1;-;-;-
230150;-;-;-;-;-;-;-;-;1;-;-;-
230160;-;-;1;1;-;1;-;-;-;-;-;-
230170;-;-;2;-;-;1;-;-;-;-;-;-
230185;-;-;-;1;-;-;-;-;1;-;-;-
230190;-;-;-;-;1;-;-;2;2;2;2;-
230195;-;-;-;-;-;-;-;-;-;1;-;-
230200;1;-;-;-;-;1;-;-;-;-;-;-
230205;-;-;-;-;-;-;-;-;-;-;1;-
230210;-;-;-;-;-;1;1;-;-;-;-;1
230220;-;-;1;1;-;-;1;-;-;4;-;-
230230;-;1;-;-;-;-;-;-;-;-;1;-
230240;-;-;1;1;-;1;-;-;1;-;-;-
230250;1;-;2;-;2;-;-;1;-;-;-;-
230260;-;-;2;2;2;1;2;-;1;-;1;1
230270;-;-;1;1;-;-;-;-;-;-;-;-
230280;-;-;1;2;2;-;3;-;-;1;3;-
230290;1;1;1;-;-;-;-;-;-;-;1;-
230300;-;-;-;-;-;1;-;-;-;-;-;-
230310;-;1;-;1;-;-;-;-;-;-;-;-
230320;-;-;-;-;-;-;3;-;-;-;-;-
230330;-;-;-;-;-;-;-;-;1;-;-;-
230340;-;-;1;-;-;-;1;-;-;1;-;-
230350;-;-;1;-;-;1;-;1;-;-;1;-
230365;2;-;-;-;-;-;1;-;-;-;-;-
230370;7;1;3;4;6;7;6;-;-;3;1;4
230380;-;-;1;-;-;-;1;-;-;-;-;-
230390;-;1;-;1;-;-;1;-;-;-;-;1
230393;1;-;1;-;-;-;1;-;-;-;-;1
230395;-;-;-;-;-;-;1;-;-;1;-;-
230400;1;-;-;-;-;-;1;-;-;-;1;-
230410;-;3;1;1;-;1;-;2;3;1;-;2
230420;2;2;1;1;1;-;1;1;1;1;2;2
230423;-;-;-;1;1;-;-;-;-;1;-;1
230425;-;1;-;-;1;-;-;-;-;1;-;-
230428;-;-;1;-;-;-;1;-;1;-;1;1
230430;-;-;-;1;-;-;-;-;-;-;-;-
230435;-;3;-;1;-;1;-;-;1;-;1;1
230440;13;17;17;16;20;11;28;22;22;30;16;15
230445;-;-;1;-;1;-;-;-;-;-;2;-
230450;-;-;1;-;-;-;-;-;-;-;-;-
230460;-;1;-;-;-;-;-;-;-;-;-;1
230470;-;-;-;-;-;-;1;1;-;-;-;-
230490;-;-;-;1;-;-;-;-;-;-;-;-
230495;-;-;-;-;-;-;-;-;-;-;1;1
230500;-;-;1;1;-;-;1;-;-;-;2;-
230523;1;1;-;-;-;-;1;-;-;-;-;1
230526;-;-;-;1;1;-;-;-;1;-;-;-
230530;-;-;-;-;-;-;1;1;1;-;-;-
230533;-;-;-;-;-;1;-;-;-;-;-;-
230540;-;-;-;-;-;1;-;-;1;1;1;1
230550;-;1;2;-;-;2;2;-;1;-;2;-
230560;-;-;2;-;1;1;-;-;-;1;-;1
230565;1;-;-;-;-;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;1;-;-;-;-;-
230580;1;3;-;-;1;1;-;-;-;1;-;1
230590;1;-;-;-;-;-;-;-;-;2;-;1
230600;-;-;1;-;-;-;-;-;-;-;-;-
230610;-;1;-;1;-;-;-;-;1;-;-;1
230625;1;1;2;1;-;-;-;1;-;-;-;-
230630;-;1;-;-;-;-;-;-;-;-;2;1
230640;2;2;5;4;2;2;1;-;1;1;2;-
230650;-;-;-;-;-;1;-;1;1;-;-;-
230655;-;1;1;-;1;-;-;1;-;-;-;1
230660;-;1;-;1;-;-;-;-;-;1;-;-
230670;-;-;-;-;-;-;-;-;-;-;-;1
230680;-;-;-;-;-;1;-;-;-;-;-;-
230690;-;-;-;-;1;-;-;-;-;1;-;-
230710;-;1;-;1;-;1;-;1;-;-;-;-
230725;-;-;1;-;-;1;-;-;1;1;-;-
230730;5;6;2;4;2;3;2;4;3;3;6;5
230740;1;-;-;-;-;-;2;1;-;-;-;1
230750;-;-;-;-;-;1;-;-;-;-;-;-
230760;1;-;-;1;-;-;2;-;-;-;-;-
230763;-;-;-;1;-;-;-;-;-;-;-;-
230765;2;-;3;1;-;1;3;2;4;1;1;6
230770;2;1;-;1;1;-;1;-;1;1;1;4
230780;1;-;-;-;-;-;1;-;-;-;-;-
230800;-;-;-;-;-;1;-;-;3;1;-;-
230810;-;-;1;-;-;1;1;1;-;1;1;1
230820;-;-;-;-;-;-;-;-;-;1;-;-
230835;1;-;-;1;-;-;-;-;1;1;-;-
230837;1;-;-;-;-;-;2;-;-;-;-;-
230840;-;-;1;1;1;-;1;1;1;1;-;1
230850;-;1;-;-;1;2;-;-;1;1;-;1
230860;1;1;-;1;-;-;1;-;-;3;-;-
230870;-;-;-;-;1;-;-;2;-;-;-;-
230880;-;-;-;-;-;1;-;-;-;-;-;-
