Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;1;-;-;-;1;-;-;-;-
230020;-;-;-;1;-;-;-;1;-;1;-;-
230030;-;-;1;-;-;-;-;-;1;2;-;-
230040;-;-;-;-;-;-;1;1;-;-;-;-
230050;-;-;-;-;-;-;-;1;-;-;-;-
230060;-;2;-;-;-;-;-;-;-;-;-;-
230070;-;-;-;-;-;-;-;-;1;-;-;1
230075;-;-;-;-;-;-;-;-;-;-;1;-
230100;-;-;1;-;-;1;-;1;-;-;-;-
230110;-;-;1;-;2;3;-;-;-;1;-;-
230120;-;1;1;-;-;1;-;-;-;-;-;-
230140;1;-;-;1;-;-;-;-;-;-;-;-
230150;-;-;1;-;-;-;1;-;-;-;-;-
230160;-;-;1;-;-;-;-;-;-;-;1;-
230170;-;-;-;-;-;-;-;-;-;-;1;-
230180;-;-;1;1;-;-;-;-;-;-;-;-
230190;-;-;2;-;-;-;-;-;-;1;-;2
230195;-;-;1;-;1;-;-;-;-;-;-;-
230200;-;-;-;1;-;1;-;-;-;-;-;-
230205;1;-;-;-;-;-;-;-;-;1;-;-
230210;1;-;-;-;-;-;-;-;-;-;-;-
230220;-;-;1;1;-;1;-;-;3;1;1;-
230230;-;1;1;-;-;-;-;1;-;-;-;-
230240;1;1;-;1;-;-;1;-;1;-;-;1
230250;-;1;-;-;-;-;1;-;1;1;1;-
230260;-;1;-;1;-;-;-;-;1;-;1;1
230270;-;-;-;-;-;-;-;-;-;-;1;-
230280;2;-;-;1;-;1;1;-;-;-;1;-
230290;-;1;-;-;-;-;-;-;-;-;-;-
230300;-;-;-;1;-;-;-;-;-;-;1;-
230330;1;-;-;-;-;-;-;-;-;-;-;-
230340;-;-;-;-;1;1;-;-;-;-;-;-
230350;-;1;-;-;-;-;2;-;-;-;-;-
230365;-;-;-;-;1;-;-;-;-;-;-;1
230370;4;1;3;2;3;4;2;3;1;1;2;4
230380;-;-;-;1;-;-;-;-;-;-;-;1
230393;-;-;-;-;-;1;-;1;-;-;-;-
230395;-;-;1;-;-;-;-;-;-;-;-;-
230410;-;-;1;1;1;1;2;1;-;4;2;-
230420;1;-;1;1;3;-;3;-;2;1;1;1
230423;-;-;-;-;1;-;-;-;-;-;-;-
230425;-;-;-;-;-;1;1;1;-;-;-;-
230426;-;1;1;-;-;-;-;-;-;-;-;-
230427;-;-;-;2;-;-;-;-;-;-;-;-
230428;-;-;-;-;-;-;-;-;-;1;-;1
230430;-;1;-;-;-;-;-;-;-;-;-;-
230435;-;-;-;-;-;-;-;1;-;-;-;-
230440;31;13;40;38;30;29;28;32;28;29;28;26
230460;1;-;-;-;-;-;-;-;-;-;-;-
230465;-;-;-;-;-;1;-;-;-;-;-;-
230470;-;-;-;1;1;1;-;1;1;-;-;-
230490;-;-;-;-;-;-;-;-;-;-;-;1
230495;-;1;-;-;-;1;-;-;-;-;-;-
230500;-;1;-;-;1;-;-;-;-;-;-;-
230510;-;-;-;-;-;1;-;-;-;-;-;-
230520;1;-;-;-;-;-;-;-;1;-;1;-
230523;1;1;1;-;1;-;-;1;-;-;-;-
230526;-;-;-;-;-;1;-;-;-;-;-;-
230530;-;-;-;1;-;-;-;-;-;-;-;-
230535;-;-;-;-;1;-;-;-;-;-;-;-
230540;-;-;-;2;1;2;-;-;2;-;-;-
230550;-;3;2;1;1;-;-;1;-;2;-;1
230560;-;-;-;1;1;-;-;-;-;-;-;-
230570;-;-;-;-;-;-;-;-;-;-;1;-
230580;-;-;1;1;-;-;1;-;-;-;-;-
230590;-;1;-;-;-;-;-;-;-;-;-;1
230600;-;-;1;-;-;-;-;1;-;-;-;-
230625;1;-;-;-;-;-;-;-;2;1;1;-
230630;1;-;-;1;-;1;-;-;-;-;1;-
230640;-;-;-;-;-;-;-;3;-;-;-;-
230650;-;1;-;-;-;-;-;-;-;-;-;-
230655;-;-;-;1;1;-;-;-;-;-;-;-
230660;1;1;-;-;-;-;-;1;-;-;-;-
230670;-;1;-;-;-;-;1;-;-;1;-;-
230680;-;2;-;-;-;1;1;-;-;-;-;-
230690;-;-;1;-;-;-;-;-;-;-;-;1
230700;-;-;-;1;1;1;1;1;-;-;-;-
230710;1;-;-;-;-;-;-;-;1;1;-;-
230725;-;-;-;1;-;-;-;1;-;-;-;-
230730;-;3;2;1;1;1;2;4;2;2;2;-
230740;-;-;2;-;1;-;-;1;-;-;-;-
230760;-;2;1;2;1;2;1;-;1;-;-;-
230765;1;3;3;3;2;1;2;2;-;3;1;2
230770;1;-;2;2;-;-;1;-;2;1;1;1
230780;-;-;-;-;-;1;-;-;-;-;-;1
230800;-;-;-;-;-;-;1;-;-;-;-;-
230810;-;-;-;-;-;-;-;-;-;1;-;2
230820;1;-;-;-;-;-;1;-;-;-;-;-
230830;-;-;-;-;-;-;-;-;-;1;-;-
230835;-;-;-;-;1;-;-;-;-;-;-;-
230840;-;-;1;-;-;1;-;-;1;-;-;-
230850;-;-;2;-;-;1;-;-;-;-;-;1
230860;-;-;-;1;-;-;-;-;-;1;-;-
230870;-;-;-;-;-;1;1;-;-;-;1;1
230880;1;-;-;-;-;-;-;-;-;-;-;-
230890;-;-;-;-;-;1;1;-;-;-;-;-
230900;-;-;-;-;-;-;-;-;-;-;-;1
230920;-;-;-;-;-;-;-;-;-;-;1;-
230930;-;-;1;-;-;1;-;2;1;-;-;1
230960;-;-;1;-;-;-;-;-;-;-;-;-
230970;1;-;-;-;-;-;-;-;-;-;-;-
230990;-;-;-;-;2;-;-;-;-;-;-;-
231000;-;-;-;1;-;-;-;-;-;-;-;-
231010;-;-;1;-;-;1;-;-;-;-;-;-
231025;1;-;-;-;-;-;-;-;-;-;-;-
231030;-;-;-;-;-;-;1;1;1;-;2;-
231050;1;-;-;1;1;-;1;-;-;-;-;-
231070;-;-;-;-;-;-;-;-;-;-;2;-
231085;-;-;-;-;-;1;2;1;-;1;-;-
