Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;1;-;-;-;-;-;-;-;-
230020;-;-;-;-;1;-;-;-;-;1;1;1
230030;-;-;1;1;-;-;1;-;-;1;2;-
230040;-;-;1;-;-;-;-;-;-;-;-;-
230050;-;-;-;-;1;-;-;-;-;-;-;-
230060;1;-;-;-;-;-;-;-;-;-;-;-
230070;-;-;-;2;-;-;1;-;-;-;-;-
230075;1;-;-;-;-;1;-;-;2;-;-;1
230090;-;1;1;-;-;-;-;-;-;-;-;-
230100;2;-;-;-;-;-;1;1;-;-;3;-
230110;-;1;-;2;-;1;1;1;-;1;-;-
230120;-;-;-;-;1;2;-;-;2;-;-;1
230125;-;-;-;-;-;-;-;1;-;-;-;-
230130;-;-;-;-;-;-;1;-;-;-;-;-
230140;-;1;-;1;-;-;-;-;-;-;-;-
230160;-;-;-;1;-;1;-;-;-;-;1;-
230170;-;-;-;1;1;-;-;1;1;1;1;-
230185;1;-;-;-;-;1;-;-;-;-;-;-
230190;1;-;-;-;1;-;-;-;1;2;1;1
230195;-;-;3;-;2;-;1;-;1;-;1;1
230200;-;1;-;1;-;1;-;-;1;-;-;-
230205;1;-;-;-;-;-;1;-;-;1;-;-
230210;2;-;1;-;-;1;-;-;2;2;-;-
230220;-;2;-;-;-;-;-;-;-;-;-;-
230230;1;-;1;1;1;1;1;-;-;-;-;2
230240;-;3;-;1;-;-;-;-;-;-;1;-
230250;-;-;-;1;-;-;2;1;1;-;-;-
230260;-;-;-;1;1;1;-;-;1;-;2;-
230270;-;1;-;-;-;-;-;-;-;-;-;-
230280;1;-;1;2;2;3;1;1;2;-;3;3
230290;-;-;1;-;-;-;-;-;-;1;-;-
230300;-;-;-;-;1;-;1;1;1;-;1;-
230310;-;-;-;-;-;-;-;1;-;-;-;-
230320;-;-;-;-;-;1;-;-;1;-;-;-
230330;-;-;-;-;-;1;-;1;-;-;-;-
230340;-;-;-;-;2;-;-;-;1;1;1;-
230350;-;-;-;1;-;-;1;-;-;-;-;-
230370;1;3;3;3;3;3;2;1;1;1;-;3
230380;1;3;-;-;-;-;1;1;-;1;1;-
230393;-;-;1;-;-;-;-;-;-;-;-;-
230395;-;-;1;-;-;-;-;-;-;-;-;-
230400;-;-;-;-;-;-;-;-;1;-;-;-
230410;1;-;-;2;1;-;2;-;1;1;-;1
230420;-;-;2;-;4;3;3;1;-;-;2;4
230425;-;-;-;-;1;-;-;-;-;-;-;-
230426;-;-;-;-;-;1;-;-;-;-;-;-
230427;-;-;-;-;-;-;-;-;-;-;1;-
230428;1;-;1;-;-;-;2;-;1;-;1;-
230430;-;1;-;-;-;-;-;-;-;1;-;-
230435;-;-;-;-;-;1;-;-;-;-;-;-
230440;37;33;38;28;56;35;38;27;30;33;36;22
230445;-;-;-;-;-;1;1;-;-;-;-;-
230450;-;-;-;-;-;-;-;1;-;-;-;-
230460;1;-;-;-;-;-;-;-;-;-;-;-
230465;-;-;-;-;-;1;-;-;-;-;-;-
230470;2;-;-;1;-;2;-;1;1;-;-;2
230480;-;1;-;-;-;-;-;-;-;-;-;-
230495;-;-;-;-;-;-;1;-;-;-;-;-
230500;1;1;-;2;-;-;-;-;1;-;2;-
230523;1;-;-;-;1;1;1;-;-;2;-;-
230526;1;1;-;-;1;-;-;-;-;-;-;-
230530;-;-;1;-;1;-;-;1;-;1;-;-
230533;-;-;1;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;2;-;-;-;-;-
230540;1;-;2;-;1;1;4;-;-;1;1;2
230550;1;1;3;3;5;3;3;2;1;1;-;-
230560;-;-;1;1;1;-;-;1;1;-;-;-
230565;-;-;-;-;-;-;-;-;-;1;-;-
230580;-;-;2;-;-;-;1;1;-;-;-;-
230590;-;1;-;-;-;-;-;-;-;1;-;-
230610;-;1;-;-;-;-;1;-;-;-;1;-
230620;-;-;-;-;-;-;-;-;-;-;-;1
230625;1;-;1;-;1;-;-;1;1;-;-;-
230630;1;-;1;-;-;-;1;-;-;-;-;-
230640;2;-;3;1;2;1;1;1;-;1;1;-
230655;-;1;-;2;1;3;-;1;-;-;-;-
230660;-;1;-;-;1;-;-;1;-;-;-;-
230670;-;-;-;-;-;-;-;-;-;-;-;1
230680;-;-;2;-;-;1;-;-;1;-;-;-
230690;1;-;-;-;1;1;-;-;-;-;1;-
230700;1;-;1;-;-;-;-;-;-;-;-;-
230710;-;-;-;-;-;-;-;-;-;-;1;1
230720;-;-;-;-;-;-;-;-;-;1;-;-
230725;-;-;1;-;-;-;-;-;-;-;1;-
230730;1;1;2;5;3;3;2;1;3;6;2;4
230740;-;-;-;-;-;-;-;1;-;-;-;-
230750;-;1;-;-;1;1;1;-;1;-;-;-
230760;-;-;-;1;2;1;1;1;2;-;-;-
230765;5;3;1;3;-;5;1;2;1;2;1;5
230770;3;1;1;1;-;-;1;2;1;-;-;-
230780;1;-;-;-;1;-;-;-;-;-;-;-
230800;-;-;1;-;-;-;-;-;1;-;-;-
230820;-;-;-;-;-;-;-;1;-;-;-;-
230830;1;-;-;-;-;-;-;-;-;-;-;-
230835;-;-;-;1;-;-;-;-;-;1;-;-
230840;1;-;-;1;-;-;-;2;1;-;-;1
230850;-;-;-;1;-;-;-;-;-;-;-;1
230860;1;-;-;-;-;-;-;-;-;-;1;1
230870;2;1;-;3;2;3;1;2;1;-;1;-
230880;-;2;-;-;-;-;1;-;-;-;-;-
230900;-;-;-;-;-;1;-;-;-;-;-;-
230910;-;1;-;-;-;-;-;-;1;-;-;1
230930;-;-;1;-;-;-;-;-;-;1;-;-
230940;-;-;1;-;-;-;-;-;-;1;-;-
230945;-;-;1;-;-;-;-;-;-;-;-;1
230950;-;-;1;-;-;1;-;-;-;-;-;1
230960;-;-;-;-;-;1;-;1;1;-;-;1
230970;-;-;1;-;2;1;-;1;1;1;-;-
230980;-;1;-;-;-;-;-;-;-;-;-;-
230990;-;-;-;-;-;-;-;-;-;-;1;-
231000;-;1;-;-;-;-;-;-;-;-;-;-
231010;-;-;-;-;1;-;-;-;-;-;1;-
231020;1;2;-;-;1;-;-;-;-;2;-;1
231025;-;-;1;-;-;-;-;-;-;-;-;-
231030;-;1;-;-;-;-;-;-;2;2;-;-
231040;-;1;-;1;2;-;-;-;-;-;-;-
231050;1;-;-;-;1;2;-;2;-;1;-;-
231060;-;-;-;-;-;-;-;-;-;-;1;-
231070;1;-;-;-;-;-;1;1;1;-;2;-
231080;1;-;-;-;-;-;-;-;-;-;-;-
231090;-;-;-;-;-;-;-;-;1;-;-;-
231095;-;-;-;-;-;-;-;1;-;-;-;-
231100;1;-;-;-;-;1;-;-;1;-;-;-
231110;-;-;-;-;1;-;-;-;-;-;-;-
231120;-;-;-;-;1;-;-;-;-;-;-;-
