Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;1;-;-;-;-;-;-;-;-;-;-;-
230020;-;1;-;-;1;-;-;-;-;-;-;-
230030;-;-;2;-;-;-;-;-;2;1;1;-
230040;-;-;-;1;-;-;-;-;-;-;-;-
230070;-;-;-;-;-;1;-;-;-;-;-;-
230075;1;-;1;1;-;-;-;-;-;-;-;-
230100;-;-;-;-;2;2;-;-;-;1;-;-
230110;-;-;-;1;-;-;-;-;1;-;-;-
230120;-;-;-;-;-;-;-;1;-;-;-;-
230140;-;-;-;-;-;-;-;-;-;2;-;-
230160;-;-;-;-;-;-;1;-;-;-;-;-
230170;-;1;-;-;-;-;-;-;-;-;-;-
230180;1;-;-;-;-;-;-;-;-;-;-;-
230190;-;-;-;2;-;-;1;-;-;1;1;-
230195;1;-;-;-;-;-;-;1;-;-;-;-
230205;-;-;-;1;-;-;-;-;-;-;-;-
230210;-;-;-;-;1;-;-;-;-;-;-;-
230230;-;-;-;-;1;-;-;1;-;1;-;1
230240;-;-;1;-;-;-;-;-;1;-;-;-
230260;1;-;1;-;-;-;-;-;-;-;-;-
230270;-;-;-;-;1;-;-;1;-;-;-;-
230280;2;-;-;-;-;-;-;-;-;1;1;-
230290;-;-;-;-;1;-;-;-;-;-;-;-
230300;-;-;-;1;-;-;-;-;-;-;-;-
230320;-;-;1;1;-;-;-;-;1;1;1;3
230340;-;-;-;-;-;-;-;-;-;-;2;-
230350;-;-;-;-;-;-;-;1;-;-;-;-
230370;1;2;2;1;-;-;2;2;-;1;-;-
230393;-;1;-;-;-;-;-;-;-;-;-;-
230400;-;1;1;-;-;-;-;-;1;-;-;-
230410;-;-;1;1;-;-;-;-;1;-;-;-
230420;-;1;1;1;2;-;1;2;1;-;1;-
230425;-;-;-;-;1;-;-;-;-;-;-;-
230426;-;-;-;-;1;-;-;-;1;-;-;-
230427;-;-;-;-;-;-;-;-;-;1;-;-
230428;2;-;-;2;-;-;-;-;-;-;-;-
230430;1;-;-;-;1;-;-;-;-;-;-;-
230435;-;1;-;1;-;1;1;-;-;-;-;-
230440;9;7;12;15;10;15;8;12;14;10;15;15
230445;-;-;-;-;-;-;-;1;-;-;-;-
230450;-;-;-;-;-;1;-;-;-;-;-;-
230465;-;-;-;-;1;-;-;-;-;1;-;-
230470;-;-;-;-;2;-;1;-;-;1;-;-
230490;-;-;-;-;-;-;-;-;-;-;-;1
230495;-;-;-;-;-;-;-;-;-;-;1;-
230500;-;-;-;-;-;-;-;-;-;1;-;-
230530;-;-;1;-;-;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;-;-;-;-;1
