Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;1;-;1;-;-;1;-;-;-;-;-
230015;-;1;2;-;-;-;2;1;-;-;-;-
230020;-;1;-;-;-;1;-;-;2;1;-;-
230030;-;-;-;1;-;-;1;-;-;-;1;1
230050;-;-;-;-;1;-;-;-;-;-;-;-
230070;-;1;-;-;-;-;-;-;-;-;-;-
230075;-;1;-;-;-;1;-;-;-;-;1;-
230090;1;-;-;-;-;-;-;-;-;-;-;-
230100;-;-;1;-;4;1;1;1;-;1;-;-
230110;-;1;1;-;1;-;-;-;-;1;1;-
230120;-;-;-;-;-;-;-;2;-;-;-;-
230130;-;-;-;1;-;-;-;-;-;-;-;-
230180;-;-;-;-;1;-;-;-;-;-;-;-
230185;1;-;-;-;1;-;-;-;-;-;-;-
230190;1;-;-;1;-;-;-;-;-;1;-;1
230200;-;-;-;-;-;-;1;-;-;-;-;-
230210;-;-;-;-;-;1;1;-;-;1;-;-
230220;-;-;-;-;-;-;-;1;-;-;1;1
230230;-;-;-;-;-;1;-;-;-;-;-;-
230240;-;-;1;-;-;-;-;-;-;-;-;-
230250;-;-;1;-;-;-;-;-;-;-;-;1
230260;-;-;1;-;-;1;-;-;1;-;-;-
230270;-;1;-;-;-;1;-;-;1;-;-;-
230280;-;-;1;-;-;1;-;-;-;-;1;-
230290;-;-;-;1;-;-;-;-;-;-;1;-
230300;-;-;1;-;-;-;-;-;-;-;-;-
230320;-;-;-;-;1;-;-;-;-;-;-;-
230350;-;4;-;-;-;-;-;-;-;1;1;1
230370;3;3;3;2;1;2;-;2;1;1;-;3
230380;1;-;-;-;-;-;-;-;-;-;-;-
230400;-;-;-;1;-;-;1;-;-;-;-;-
230410;1;-;1;-;-;-;1;1;-;-;-;-
230420;1;-;-;-;1;-;1;1;1;-;-;-
230423;1;-;-;-;-;-;-;-;-;-;1;1
230425;-;1;-;-;-;-;-;-;-;-;1;1
230428;-;-;-;-;2;-;-;-;-;-;-;1
230435;-;-;-;-;-;-;-;-;-;-;1;-
230440;10;9;19;15;12;16;11;9;10;9;13;7
230460;-;-;-;1;-;-;-;-;-;-;-;-
230465;-;-;-;-;-;-;-;-;-;-;-;1
230470;1;1;-;1;2;2;1;-;1;1;-;-
230490;-;-;-;-;-;-;1;-;-;-;-;-
230495;-;-;-;-;-;-;1;-;1;-;-;-
230500;-;-;-;-;1;-;-;-;2;1;-;1
230523;-;1;1;-;1;-;-;-;-;-;-;-
230530;-;2;-;1;-;-;-;1;-;-;-;-
230533;-;-;-;-;1;-;-;-;-;-;-;-
230535;-;-;-;1;-;-;-;-;-;-;-;-
230540;-;-;-;-;1;-;2;-;-;-;-;1
230550;-;1;1;1;-;1;-;1;1;-;-;-
230565;-;-;-;-;-;-;-;-;-;1;-;-
230570;-;1;-;-;-;-;-;-;-;1;-;-
230590;1;-;-;1;-;-;-;-;-;-;-;-
230610;2;-;-;-;-;-;-;-;-;1;-;-
230625;-;-;1;-;-;-;1;-;1;-;-;-
230640;-;-;-;1;2;1;1;1;-;1;-;1
230650;1;-;-;-;-;-;-;-;1;1;-;-
230660;-;1;-;1;1;-;-;-;-;-;-;-
230670;-;-;-;-;-;-;-;-;-;-;1;-
230680;-;-;-;-;-;-;-;-;1;-;-;1
230690;-;1;-;-;1;-;-;-;-;-;-;1
230700;-;-;-;-;1;-;-;-;1;-;-;-
230710;2;-;-;1;-;-;-;-;-;-;-;1
230720;-;-;-;-;-;-;-;-;-;-;-;1
230725;1;-;1;-;-;-;-;1;-;-;-;-
230730;-;1;1;1;2;2;1;1;1;4;-;2
230750;-;-;-;-;-;-;-;-;1;-;-;-
230760;-;-;-;-;-;-;-;-;-;1;-;1
230765;2;1;1;-;-;-;-;1;1;1;1;2
230770;1;1;-;1;1;-;-;-;-;-;-;2
230800;-;-;-;-;-;-;-;1;-;1;1;-
230810;-;-;-;-;-;-;-;1;-;-;1;1
230830;-;-;-;1;-;-;-;-;-;-;-;-
230835;-;-;-;-;-;-;1;-;-;-;-;-
230837;-;-;-;1;-;-;-;-;-;-;-;-
230840;-;-;1;-;-;1;-;1;-;-;-;-
230850;-;-;-;-;-;1;-;-;-;-;-;-
230870;-;-;1;-;-;-;1;-;-;-;-;1
230890;-;-;-;-;-;-;-;-;1;-;-;-
230920;-;-;-;-;-;-;-;1;-;-;-;-
230930;-;-;-;-;-;-;-;-;-;-;1;-
230940;-;-;-;1;-;-;-;-;-;-;-;-
230945;-;-;1;-;1;-;-;-;-;-;-;1
230960;-;1;-;-;-;-;-;-;-;-;-;-
230970;-;1;-;-;-;-;2;-;-;-;-;-
231020;-;-;-;-;-;-;-;-;-;1;-;1
231025;-;-;-;-;-;-;-;1;-;-;-;-
231030;-;-;-;-;-;-;-;-;-;-;-;1
231050;-;-;-;-;-;-;2;-;1;-;-;-
231070;-;-;-;-;-;1;-;-;1;-;-;-
231085;1;-;-;-;-;1;-;-;-;-;-;-
231090;-;-;-;-;-;-;1;-;-;1;-;-
231095;-;-;-;-;-;-;-;-;1;-;-;-
231100;1;-;-;-;-;-;-;-;-;-;-;-
231110;-;-;-;1;-;-;1;-;-;-;1;-
231130;1;-;-;-;-;1;-;-;-;-;-;2
231140;-;-;-;-;1;-;-;-;-;-;-;1
231160;-;1;-;-;-;-;1;-;-;-;-;-
231180;2;-;-;-;-;-;1;1;1;-;1;-
231190;-;-;-;-;-;-;-;1;-;-;-;1
231195;-;-;-;-;-;-;-;1;-;-;-;-
231220;-;1;1;-;-;-;-;1;-;-;-;-
231200;1;-;-;-;-;-;-;-;-;1;-;-
231230;1;-;1;-;-;-;1;-;-;-;-;-
231240;-;-;1;1;1;-;1;-;-;-;-;-
231260;-;-;1;-;-;-;-;-;-;-;-;-
231270;-;-;1;-;-;-;1;-;-;-;1;-
231290;-;-;-;3;2;1;1;-;1;2;2;-
231300;-;-;-;-;-;-;1;-;-;-;-;1
231320;1;-;-;-;-;-;-;-;1;-;-;-
231330;-;-;-;2;-;-;-;-;-;-;-;-
231335;-;-;-;-;-;-;-;-;1;-;-;-
231340;1;2;-;-;-;1;-;1;1;-;-;1
231350;-;-;-;2;-;-;-;-;-;-;1;-
231355;-;-;-;1;-;-;-;-;-;-;-;-
231360;-;-;2;1;-;-;-;1;-;-;-;-
231390;1;-;-;-;-;-;-;-;-;-;-;-
231395;-;1;-;-;-;-;-;-;-;-;-;-
231400;1;-;-;-;-;1;1;-;1;-;-;-
231410;-;-;-;1;-;2;-;1;-;-;-;1
