Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230010;-;-;-;-;-;1;-;1;-;-;-;-
230015;-;-;-;-;-;-;-;-;-;-;1;-
230020;-;1;-;1;1;-;-;1;1;-;-;-
230030;-;-;-;1;-;-;-;-;-;-;-;-
230060;-;-;-;-;-;1;-;-;-;-;-;-
230075;-;-;-;-;-;-;-;-;1;-;-;-
230090;-;-;-;1;-;-;-;-;-;-;-;-
230100;-;2;1;-;-;1;-;-;1;1;-;-
230110;-;-;-;1;-;-;-;1;-;1;-;-
230120;-;-;-;-;-;1;1;1;-;1;-;-
230130;-;-;-;-;1;-;-;2;-;-;-;-
230140;-;-;-;-;-;-;-;-;-;-;-;2
230160;-;-;1;-;-;-;-;-;1;-;-;-
230190;1;1;1;-;-;3;-;-;-;-;-;-
230195;-;-;-;-;-;1;-;-;-;-;-;-
230200;-;-;-;1;-;-;-;-;-;1;-;-
230205;-;1;-;-;1;-;-;-;-;-;-;-
230210;-;-;1;-;-;-;1;-;-;-;1;-
230220;-;-;-;-;-;-;-;-;1;-;-;-
230240;-;-;1;-;-;-;1;-;1;-;-;-
230250;-;-;-;1;-;-;-;-;-;-;-;-
230260;-;-;-;-;-;-;-;-;1;-;1;-
230270;-;1;-;-;-;-;-;1;-;-;1;-
230280;-;-;2;-;-;-;-;1;-;-;-;-
230290;1;-;-;-;-;-;1;-;-;-;-;-
230300;1;-;-;-;-;-;-;-;-;-;-;-
230310;-;-;-;-;-;-;-;-;-;-;1;-
230320;-;2;-;-;-;-;-;-;-;1;-;-
230340;1;-;1;-;-;1;-;-;-;1;-;-
230350;-;-;-;-;-;1;-;-;1;-;1;-
230360;-;-;-;-;-;-;-;1;-;-;-;-
230365;-;-;-;-;-;-;-;-;-;1;-;-
230370;3;1;-;2;1;-;-;4;-;1;-;1
230380;-;-;-;-;-;1;-;-;-;-;-;1
230395;-;-;-;2;-;-;-;-;-;-;-;-
230400;-;-;1;-;-;-;-;-;-;-;-;-
230410;-;1;-;1;1;-;-;-;-;-;-;-
230420;-;-;2;-;-;2;-;1;-;-;-;1
230423;-;1;-;-;-;-;1;-;-;-;-;-
230425;-;-;-;1;1;1;-;-;-;-;-;-
230426;-;-;-;-;-;1;-;-;-;-;-;-
