Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230020;-;-;-;-;1;-;-;-;-;1;-;-
230030;-;-;-;-;-;1;1;1;-;-;-;-
230075;-;-;-;-;-;-;-;-;1;-;-;-
230080;-;-;1;-;-;-;-;-;-;-;-;-
230100;-;-;2;-;2;-;-;-;-;-;-;1
230110;-;-;-;1;-;-;2;-;-;1;1;-
230120;-;-;-;-;-;-;1;-;-;-;-;-
230125;-;1;-;-;-;-;-;-;-;-;-;-
230130;-;-;-;-;1;-;1;-;-;-;-;-
230170;1;1;-;-;-;-;1;1;-;-;-;-
230185;-;-;-;-;1;-;-;-;-;-;-;-
230190;-;-;-;-;-;-;1;1;-;-;2;-
230200;-;-;-;-;-;-;-;-;1;-;-;-
230210;-;-;-;-;-;-;-;-;1;-;-;-
230220;-;-;-;-;-;-;-;1;-;1;-;-
230230;-;-;-;-;-;1;-;-;-;-;-;-
230240;-;-;1;-;1;-;1;-;-;-;-;-
230250;-;-;-;1;-;-;-;1;-;-;-;-
230260;-;1;-;-;-;-;-;-;-;-;-;-
230270;1;-;-;-;-;-;1;1;-;-;-;-
230280;-;1;-;1;-;-;2;1;1;-;-;-
230300;-;1;-;-;-;1;-;-;-;-;-;-
230330;-;-;-;-;1;-;-;-;-;-;-;-
230340;1;-;-;1;-;-;-;-;1;-;-;-
230350;-;-;1;-;-;-;-;-;-;-;-;-
230360;1;-;-;-;-;-;1;-;-;-;-;-
230370;1;1;-;-;-;1;3;-;2;1;1;1
230380;-;1;-;-;-;-;-;-;-;-;-;-
230400;-;-;-;-;-;-;-;-;-;1;-;-
230410;-;1;-;-;2;2;1;-;-;-;-;-
230420;1;-;-;-;-;2;-;1;-;1;-;1
230430;1;-;-;-;-;-;-;-;-;-;-;-
230440;2;5;4;2;5;6;6;6;3;6;6;3
230465;-;-;-;-;-;-;-;-;-;-;-;1
230470;-;-;-;-;-;-;-;-;-;1;-;2
230490;-;-;-;-;-;-;-;-;1;1;-;-
230495;1;-;-;-;-;-;-;-;-;-;-;-
230500;2;-;-;-;1;-;-;-;-;-;-;-
230523;-;-;1;-;-;-;-;-;1;-;1;1
230530;-;-;1;-;1;-;-;-;-;-;-;-
230535;-;-;-;-;-;-;-;1;-;-;-;-
230540;1;-;-;1;-;1;1;-;-;-;1;-
230550;-;-;-;-;1;1;1;-;-;1;1;1
230560;1;-;-;-;-;-;-;-;1;-;-;-
230565;-;1;-;-;-;-;-;1;-;-;-;-
230580;-;1;-;-;-;-;-;-;-;-;-;-
230590;-;-;-;-;-;1;-;-;-;1;-;-
230600;-;1;-;-;-;-;-;-;-;-;-;-
230630;-;-;-;1;-;1;-;-;-;-;-;-
230640;-;1;1;1;2;-;-;-;1;1;-;-
230650;-;-;-;-;-;-;-;-;-;-;-;1
230655;-;-;-;-;-;-;-;-;-;1;-;-
230680;-;1;-;-;-;-;-;-;-;-;-;-
230690;-;-;1;-;-;-;-;-;-;-;1;-
230700;-;-;1;-;-;-;-;-;-;-;1;-
230725;-;1;-;-;-;-;-;-;-;-;-;-
230730;-;-;-;-;1;1;2;1;4;1;2;-
230750;-;1;-;-;-;-;-;-;-;-;-;-
230760;-;-;1;-;-;-;1;-;-;-;-;-
230763;-;-;-;-;-;1;-;-;-;-;-;-
230765;1;-;-;-;-;-;-;-;1;2;1;1
230770;-;-;-;-;2;1;-;-;-;1;-;-
