Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;1;-;-;-;-;-;-;-;-
230020;-;-;-;-;1;-;-;-;-;-;-;-
230030;1;-;-;-;-;-;1;-;-;1;-;-
230040;-;-;-;-;1;-;-;-;-;-;-;-
230050;-;1;-;-;-;-;-;-;-;-;-;-
230070;-;-;-;1;-;-;-;-;-;-;-;-
230075;-;-;-;1;-;-;-;-;-;-;-;-
230080;-;-;-;-;-;-;-;-;-;1;-;-
230100;-;-;-;1;-;-;-;-;-;1;-;-
230110;-;-;-;-;-;-;-;-;-;1;-;-
230120;-;-;-;-;-;-;1;-;-;-;-;-
230130;1;-;2;-;-;-;-;-;-;-;1;-
230190;-;-;1;-;-;-;-;-;1;-;-;-
230195;-;-;1;-;-;-;-;-;-;-;-;-
230205;-;-;-;-;-;-;1;-;-;-;-;-
230210;-;-;1;-;-;-;-;-;-;-;-;-
230220;-;-;-;1;-;-;-;-;-;-;-;-
230230;-;-;-;1;-;-;-;-;-;-;-;-
230240;-;1;-;-;-;-;1;-;-;-;-;-
230250;-;-;1;-;1;-;-;-;1;-;-;-
230260;-;-;-;-;-;3;-;-;-;-;-;-
230270;-;-;-;-;-;1;1;-;-;1;1;-
230280;-;-;-;-;1;-;1;-;-;-;-;3
230300;-;-;-;-;-;-;-;1;-;-;-;-
230310;1;-;-;-;1;-;-;-;-;-;-;-
230320;-;-;-;-;-;-;-;-;-;-;-;1
230330;2;-;-;-;-;-;-;-;-;-;1;-
230340;-;-;-;1;-;-;-;-;-;1;-;1
230350;-;-;-;-;-;1;-;-;-;-;-;-
230360;-;-;-;-;-;1;-;-;-;-;-;-
230365;1;-;-;-;-;-;-;-;-;-;-;1
230370;-;1;-;-;-;-;1;2;-;-;-;-
230380;-;-;-;-;-;-;-;1;-;-;-;-
230400;-;-;-;2;-;-;-;-;-;-;-;-
230410;-;1;-;-;-;-;1;-;-;1;-;-
230420;-;-;3;1;1;1;1;-;2;-;-;-
230425;-;1;-;-;-;-;-;-;-;-;-;-
230427;-;-;-;1;-;-;-;-;-;-;-;-
230428;-;-;-;1;-;-;-;1;-;-;-;-
230435;-;-;-;-;-;-;-;-;1;-;-;-
230440;4;5;6;1;5;4;3;8;2;7;3;2
230445;1;-;-;-;-;-;-;-;-;-;-;-
