Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
230015;-;-;-;-;-;-;-;-;-;-;1;-
230020;-;-;-;-;-;-;-;-;-;-;-;1
230030;-;2;-;-;-;-;-;-;-;1;1;-
230040;-;-;1;-;-;-;-;-;-;-;-;-
230075;-;-;-;-;1;-;-;-;-;1;-;-
230110;1;-;1;-;-;-;-;-;-;-;-;1
230120;1;-;-;-;-;-;-;-;-;-;-;1
230130;-;-;-;-;-;-;-;-;1;-;-;-
230200;-;-;-;-;-;-;-;2;-;-;-;-
230210;-;-;-;-;-;1;-;-;-;1;-;-
230220;-;1;-;-;-;-;-;-;1;-;-;-
230230;-;-;-;-;-;-;1;-;-;-;1;-
230260;-;-;-;1;-;-;-;-;-;-;-;-
230270;-;-;-;1;-;-;-;-;-;-;-;-
230280;-;-;-;-;-;-;-;-;-;-;-;2
230300;-;-;-;-;-;1;-;-;-;1;-;-
230320;-;-;-;-;1;-;-;-;-;-;-;-
230330;-;-;-;-;-;-;-;-;-;-;-;1
230340;-;-;-;-;-;-;-;-;1;-;-;-
230350;-;-;-;-;-;-;-;-;1;-;-;-
230370;1;1;1;-;1;1;1;1;-;2;1;4
230380;1;-;-;-;-;-;-;-;-;-;-;-
230390;-;1;-;-;-;-;1;-;-;-;-;-
230400;-;-;-;-;-;-;-;-;-;-;1;-
230410;-;2;1;-;-;-;-;-;-;2;-;-
230420;-;1;-;-;-;-;1;1;-;1;-;1
230426;-;-;1;1;-;-;-;-;-;-;-;-
230428;-;-;-;-;1;-;-;-;-;-;-;1
230435;1;-;-;-;-;1;-;-;-;-;-;-
230440;6;6;4;6;5;5;7;4;5;3;1;6
230465;-;-;-;-;-;-;-;-;1;-;-;-
230470;-;-;-;-;1;-;-;-;-;-;-;-
230490;-;-;-;-;-;1;-;1;-;-;-;-
230500;-;1;-;-;-;-;-;-;-;-;-;-
230530;-;-;-;-;-;-;-;-;-;-;1;-
230533;-;-;-;-;-;-;-;-;1;-;-;-
230540;-;2;-;-;-;1;-;-;-;-;1;-
230550;-;-;-;-;-;1;-;-;-;-;-;-
230560;-;-;-;-;-;-;-;-;-;1;-;-
230570;-;-;-;1;1;-;-;-;-;-;-;-
230580;-;-;-;1;-;1;-;-;1;-;1;-
230590;-;-;-;-;-;-;-;-;1;-;1;-
